src,tic_id,toi_id,Disposition,RA,Dec,Tmag,Tmag Err,Epoc,Epoc Err,Period,Period Err,Duration,Duration Err,Transit Depth,Transit Depth Err,Sectors,comments,logg,logg Err,N_planets,R_s,R_s Err,R_p,R_p Err,T_eq,T_eff,T_eff Err,Insol_p,SNR_p,Centroid offset,Master,SG1a,SG1b,SG2,SG3,SG4,SG5,Created,Updated
spoc,52204645,00209.01,PC,19.394306,-66.902497,10.778,0.018,1325.883984,0.002528,4.379757,0.000333,1.651748,0.451224,1048.286075,90.82954,2 1,The signal is likely on target; the centroid offset seen in SPOC report is likely caused by the nearby giant 9th mag star;which has a peak in periodogram at 8.60 days; and causes the second bright spot seen in difference image,4.50955,2.00346,1,0.823924,0.823924,2.649894,4.129999,888.192103,4892.0,179.0,147.07831,11.460917,False,2,4,1,1,4,4,4,2018-10-22 18:34:56.648777+00:00,2018-11-15 19:03:37.376071+00:00
spoc,25155310,00114.01,PC,63.37389,-69.226789,10.555,0.018,1327.520678,0.000335,3.288776,3.7e-05,3.414966,0.030214,7156.032192,43.838554,2 1,WASP-126,4.28004,0.0,1,1.27,0.0,10.858932,0.11643,1359.851559,5800.0,0.0,808.140768,157.18124,False,5,5,5,5,5,5,5,2018-10-22 18:34:50.180160+00:00,2018-11-15 19:03:31.504405+00:00
spoc,31852980,00487.02,PC,52.539741,-70.399731,9.821,0.02,1327.136586,0.004685,7.412842,0.001096,3.818254,0.534323,416.984658,47.315025,2 1,reexamine period,4.40968,2.00408,2,1.0083,1.0083,2.120792,2.435508,892.27935,5450.0,185.0,149.804331,7.50495,False,2,4,1,1,4,4,4,2018-10-22 18:34:50.118153+00:00,2018-11-15 19:03:31.259506+00:00
spoc,31852980,00487.01,PC,52.539741,-70.399731,9.821,0.02,1330.912409,0.008239,24.321828,0.00637,6.173829,0.573603,616.968218,73.95547,2 1,reexamine period,4.40968,2.00408,2,1.0083,1.0083,2.95374,2.965896,600.477896,5450.0,185.0,30.726218,8.367675,False,2,4,1,1,4,4,4,2018-10-22 18:34:50.097994+00:00,2018-11-15 19:03:31.243290+00:00
spoc,270341214,00173.01,PC,33.458316,-80.582809,8.866,0.018,1333.41089,0.000959,,,7.943456,0.110177,3959.722447,110.3395,1,single transit,4.20097,0.320295,1,1.49184,0.193024,9.581765,1.259922,977.269261,6409.0,197.0,215.564855,1.289445,False,3,4,3,3,4,4,4,2018-08-30 14:17:58.148316+00:00,2018-11-13 21:58:49.369498+00:00
spoc,183532609,00191.01,PC,359.900305,-35.03139,9.109,0.019,1358.920239,0.000342,8.159165,0.000501,4.437074,0.026217,15535.474824,185.4004,2,WASP-8,4.50501,0.0,1,0.94,0.0,12.359505,0.090212,671.578376,5600.0,0.0,48.07373,86.54609,False,3,4,3,3,4,4,4,2018-10-22 19:57:30.966805+00:00,2018-11-05 17:52:19.284370+00:00
spoc,12421862,00198.01,PC,2.2682,-27.1221,9.853,0.04,1356.375417,0.002301,20.427265,0.003312,2.178553,0.580092,1207.668052,111.82804,2,,4.83739,0.119367,1,0.444,0.024,1.562493,1.098136,325.269941,3763.0,65.0,2.645433,11.134932,False,2,4,1,1,4,4,4,2018-10-22 19:57:29.785433+00:00,2018-10-24 21:13:54.325128+00:00
spoc,183537452,00192.01,PC,357.879533,-39.906726,10.195,0.017,1356.414736,0.000268,3.922743,7.4e-05,2.616187,0.028454,11502.269053,71.8658,2,WASP-29,4.53527,0.0,1,0.81,0.0,8.569172,0.129548,892.67773,4800.0,0.0,150.072046,171.82695,False,3,4,3,3,4,4,4,2018-10-22 19:57:31.080207+00:00,2018-10-24 21:13:54.303320+00:00
spoc,183985250,00193.01,PC,358.667547,-37.62802,9.098,0.018,1354.214863,0.000275,0.792072,1.5e-05,0.686972,0.078023,1584.199003,42.921795,2,Tdur is short for Rstar,4.42223,0.273742,1,0.989961,0.11991,3.964752,1.358874,1856.024017,5422.0,185.0,2804.49951,35.477856,False,2,4,1,1,4,4,4,2018-10-22 19:57:31.337069+00:00,2018-10-24 21:13:54.298068+00:00
spoc,201248411,00129.01,PC,0.187097,-54.830506,9.82357,0.016928,1354.552404,0.000149,0.980981,1e-05,0.743316,0.014155,7028.41767,120.82581,2,TOI 129.01,4.49914,0.338797,1,0.782459,0.124009,9.218137,2.036007,1334.976832,4486.0,175.0,750.612716,108.864296,False,3,4,3,3,4,4,4,2018-10-22 19:57:31.641960+00:00,2018-10-24 21:13:54.276860+00:00
spoc,76923707,00181.01,PC,352.171955,-34.491371,10.411,0.019,1358.118127,0.000495,4.532037,0.000161,2.373894,0.052422,7256.580429,114.943214,2,,4.61445,0.318565,1,0.741265,0.110511,6.322712,0.96554,844.166174,4983.0,180.0,120.014242,64.93228,False,3,4,3,3,4,4,4,2018-10-22 19:57:31.698091+00:00,2018-10-24 21:13:54.271407+00:00
spoc,76989773,00182.01,PC,353.294594,-35.463618,9.623,0.019,1355.082723,0.000254,1.769141,3.1e-05,1.958463,0.019511,9408.639864,61.502316,2,v-shaped; two stars in PSF,4.32065,0.291747,1,1.13502,0.149118,19.12079,5.670971,1551.301651,5569.0,187.0,1368.692921,160.33911,False,3,4,3,3,4,4,4,2018-10-22 19:57:31.814702+00:00,2018-10-24 21:13:54.265978+00:00
spoc,211438925,00194.01,PC,5.160559,-23.935731,10.211,0.018,1356.565648,0.000383,4.899379,0.00013,3.342154,0.027737,10351.824897,83.83698,2,WASP-20,4.23158,0.0,1,1.39,0.0,15.126432,0.098251,1261.129151,5940.0,0.0,597.804609,134.42139,False,3,4,3,3,4,4,4,2018-10-22 19:57:32.834142+00:00,2018-10-24 21:13:54.249827+00:00
spoc,230982885,00195.01,PC,24.604344,-55.772082,9.956,0.018,1355.490416,0.000138,2.072761,2e-05,2.588325,0.012332,13510.216069,47.685387,2,WASP-97,4.43703,0.0,1,1.06,0.0,12.482019,0.057433,1409.038827,5640.0,0.0,931.564316,299.29236,False,3,4,3,3,4,4,4,2018-10-22 19:57:33.198339+00:00,2018-10-24 21:13:54.238516+00:00
spoc,234519192,00196.01,PC,14.551711,-64.761619,8.05,0.018,1354.30751,0.001705,1.163088,0.000126,1.805261,0.100137,595.248779,31.477335,2,v-shaped,3.32048,0.371256,1,4.17589,0.646514,17.734995,16.675673,3794.903884,6495.0,198.0,49014.44898,14.799333,False,3,4,3,3,4,4,4,2018-10-22 19:57:33.785657+00:00,2018-10-24 21:13:54.233268+00:00
spoc,251848941,00178.03,PC,7.30125,-30.453734,10.351,0.017,1362.953314,0.003512,9.955936,0.005123,2.521805,0.662672,1126.601724,147.61179,2,similar period to candidate 2 and may be wrong; only two transits,4.55528,0.449348,3,0.701202,0.152166,2.323174,2.683399,542.993812,4111.0,171.0,20.544734,7.679551,False,2,4,1,1,4,4,4,2018-10-22 19:57:34.030566+00:00,2018-10-24 21:13:54.227906+00:00
spoc,251848941,00178.02,PC,7.30125,-30.453734,10.351,0.017,1354.55219,0.004083,10.354252,0.003165,2.236524,0.274134,1657.067907,446.14713,2,similar period to candidate 3,4.55528,0.449348,3,0.701202,0.152166,3.751004,1.518233,535.939787,4111.0,171.0,19.497772,9.537692,False,2,4,1,1,4,4,4,2018-10-22 19:57:34.012696+00:00,2018-10-24 21:13:54.210942+00:00
spoc,251848941,00178.01,PC,7.30125,-30.453734,10.351,0.017,1360.242325,0.00238,6.558054,0.00129,2.233632,0.32997,1461.710128,116.35722,2,,4.55528,0.449348,3,0.701202,0.152166,2.773247,1.134474,624.066076,4111.0,171.0,35.846215,11.100334,False,2,4,1,1,4,4,4,2018-10-22 19:57:33.990268+00:00,2018-10-24 21:13:54.205394+00:00
spoc,441462736,00197.01,PC,353.033649,-21.801397,7.303,0.017,1357.013115,0.004172,14.279001,0.006368,9.207214,0.29331,831.80496,45.163708,2,evolved star,3.39182,0.291381,1,3.08985,0.4107,10.267183,1.42518,1196.456735,5105.0,181.0,484.293897,14.385106,False,3,4,3,3,4,4,4,2018-10-22 19:57:36.694856+00:00,2018-10-24 21:13:54.147538+00:00
spoc,307210830,00175.03,PC,124.5319,-68.313,9.393,0.009,1354.906208,0.001878,2.253014,0.000285,1.018501,0.392408,571.225532,63.212646,2,,4.9401,0.058929,3,0.313,0.009,0.793986,0.687048,567.071721,3469.0,68.0,24.438411,9.80206,False,2,4,1,1,4,4,4,2018-10-11 19:07:06.392803+00:00,2018-10-11 19:12:20.427760+00:00
spoc,307210830,00175.02,PC,124.5319,-68.313,9.393,0.009,1355.2864,0.001047,7.451113,0.000568,0.835565,0.141109,1641.527815,121.92865,2,,4.9401,0.058929,3,0.313,0.009,1.434774,0.197076,380.614703,3469.0,68.0,4.95979,13.918656,False,2,4,1,1,4,4,4,2018-10-11 19:07:06.377334+00:00,2018-10-11 19:12:15.756260+00:00
spoc,307210830,00175.01,PC,124.5319,-68.313,9.393,0.009,1356.203764,0.000855,3.690613,0.00023,1.267582,0.215477,1828.769675,87.79798,2,,4.9401,0.058929,3,0.313,0.009,1.348538,0.519391,481.053179,3469.0,68.0,12.655909,22.611319,False,2,4,1,1,4,4,4,2018-10-11 19:07:06.358346+00:00,2018-10-11 19:12:00.320767+00:00
qlp,265612438,00145.01,PC,333.174746,-55.978763,11.635,0.019,1327.04953,0.00317,5.12944,0.00132,4.832,0.202,3376.1,2.32,1,Some confusion about whether source is this star or the close pair of equal brightness stars to the NE (260985864)- but difference image seems to indicate source is more likely to be this star.,4.4,2.0,1,1.62,0.04,10.357,0.365187,1319.0,5430.7,64.5,502.844,22.0,False,3,4,3,3,4,4,4,2018-09-05 18:35:00.143939+00:00,2018-09-05 18:35:00.163106+00:00
qlp,355636844,00146.01,PC,358.301495,-56.01304,10.241,0.019,1330.55618,0.00445,6.29632,0.00401,2.938,0.305,979.326,1.89,1,Signal coming from a faint star to the SE. At least for the brighter of those it could be a planet.,,,1,,,,,1209.0,6905.0,204.0,355.48,15.0,False,3,4,3,3,4,4,4,2018-09-05 18:35:00.110387+00:00,2018-09-05 18:35:00.129482+00:00
qlp,220435095,00147.01,PC,73.6414,-57.513557,11.818,0.018,1326.61107,0.00143,3.42316,0.00033,1.95,0.406,9683.96,18.1,1,,,,1,2.46,0.12,26.5768,1.73554,1256.0,5808.3,137.4,414.297,42.0,False,3,4,3,3,4,4,4,2018-09-05 18:35:00.076753+00:00,2018-09-05 18:35:00.095952+00:00
qlp,393940766,00148.01,PC,338.320677,-38.159717,11.727,0.018,1327.33133,0.00241,4.8661,0.00101,3.215,0.228,5029.02,4.71,1,Planet candidate around 393940766 to the NW.,4.34,2.0,1,1.24,0.4,9.70106,3.16125,1184.0,5814.3,793.8,326.71,26.0,False,3,4,3,3,4,4,4,2018-09-05 18:35:00.042493+00:00,2018-09-05 18:35:00.062175+00:00
qlp,260985861,00149.01,PC,76.635855,-80.768181,10.14,0.018,1327.40226,0.002,3.34024,0.00049,4.077,0.323,5082.39,2.68,1,Source is apparently 260985864- which may be a planet depending on host star size.,,,1,,,,,1428.0,5095.6,1193.1,691.777,13.0,False,1,1,1,1,1,1,1,2018-09-05 18:35:00.008084+00:00,2018-09-05 18:35:00.027817+00:00
qlp,271893367,00150.01,PC,112.965695,-73.606125,10.865,0.019,1326.27838,0.00139,5.85758,0.00053,5.818,0.107,7385.78,0.981,1,,4.1,0.11,1,1.58,0.02,14.9738,0.259698,1415.0,5766.0,37.3,665.638,36.0,False,3,4,3,3,4,4,4,2018-09-05 18:34:59.973504+00:00,2018-09-05 18:34:59.993273+00:00
qlp,382302241,00151.01,PC,83.348955,-58.745231,10.976,0.018,1326.04926,0.00331,1.59783,0.00034,1.49,0.296,1713.69,4.56,1,Large with possible synchronization,4.72,0.2,1,0.79,0.02,3.59995,0.207255,1305.0,5037.6,64.8,482.823,10.0,False,3,4,3,3,4,4,4,2018-09-05 18:34:59.939827+00:00,2018-09-05 18:34:59.959007+00:00
qlp,403287048,00152.01,PC,332.357821,-62.333998,11.28,0.018,1327.92337,0.00494,7.00776,0.00315,2.68,0.824,3666.99,18.0,1,,4.23,0.45,1,1.22,0.04,8.1288,0.625284,1161.0,6347.0,102.6,302.511,16.0,False,3,4,3,3,4,4,4,2018-09-05 18:34:59.905974+00:00,2018-09-05 18:34:59.925172+00:00
qlp,231081369,00153.01,PC,68.073647,-66.916366,11.686,0.018,1329.84791,0.00204,7.63227,0.00108,1.656,0.427,6339.82,21.4,1,,4.16,0.2,1,,,,,865.0,6338.3,291.5,93.2859,11.0,False,3,4,3,3,4,4,4,2018-09-05 18:34:59.872590+00:00,2018-09-05 18:34:59.891533+00:00
qlp,389525208,00154.01,PC,313.261485,-38.59487,10.044,0.019,1329.35996,0.00111,6.74709,0.00067,2.343,0.136,19520.9,1570.0,1,,3.59,0.54,1,2.69,0.15,41.3396,11.9422,1271.0,5910.7,162.8,433.263,40.0,False,3,4,3,3,4,4,4,2018-09-05 18:34:59.838770+00:00,2018-09-05 18:34:59.857964+00:00
qlp,129637892,00155.01,PC,321.114974,-37.850144,9.0,0.02,1326.74444,0.0038,5.43636,0.00194,5.974,0.257,8232.2,226.0,1,,3.99,0.36,1,1.84,0.09,18.3741,3.17363,2814.0,6220.5,151.8,10411.9,27.0,False,3,4,3,3,4,4,4,2018-09-05 18:34:59.800608+00:00,2018-09-05 18:34:59.823865+00:00
qlp,220518305,00156.01,PC,41.467255,-64.320724,10.277,0.019,1336.13203,0.00186,14.14893,0.00189,3.765,0.23,18638.3,1660.0,1,Warm Jupiter candidate with a period of about 14 days,4.6,0.16,1,1.45,0.07,21.7799,6.58308,1108.0,5823.9,138.2,250.72,40.0,False,3,4,3,3,4,4,4,2018-09-05 18:34:59.765034+00:00,2018-09-05 18:34:59.784381+00:00
qlp,140691463,00157.01,PC,73.701279,-76.680516,11.976,0.018,1326.54604,0.00053,2.08457,9e-05,1.788,0.046,13291.3,4.83,1,,4.41,2.0,1,1.14,0.02,14.4073,0.347154,1212.0,5390.9,39.8,359.167,88.0,False,3,4,3,3,4,4,4,2018-09-05 18:34:59.730928+00:00,2018-09-05 18:34:59.750335+00:00
qlp,403136413,00158.01,PC,333.578639,-55.379022,11.18,0.018,1326.37811,0.00219,2.51266,0.00045,2.411,0.173,2790.01,2.71,1,,4.08,0.16,1,2.3,0.1,13.3617,0.731867,1478.0,5988.0,137.8,793.471,22.0,False,3,4,3,3,4,4,4,2018-09-05 18:34:59.697055+00:00,2018-09-05 18:34:59.716259+00:00
qlp,394657039,00159.01,PC,51.781947,-78.549812,10.477,0.018,1328.63687,0.00055,3.76276,0.00019,4.108,0.076,13190.2,0.84,1,,4.43,0.16,1,1.65,0.24,20.8073,3.06145,1629.0,6404.0,463.3,1171.71,100.0,False,3,4,3,3,4,4,4,2018-09-05 18:34:59.662788+00:00,2018-09-05 18:34:59.682382+00:00
qlp,253917293,00160.01,PC,337.500659,-31.924254,11.233,0.018,1327.37627,0.00284,4.608,0.001,3.383,0.758,3213.22,7.98,1,Source is star to the WSW (253917292).,4.29,0.65,1,1.28,0.06,7.99698,0.539026,1445.0,5935.0,141.5,724.001,25.0,False,3,4,3,3,4,4,4,2018-09-05 18:34:59.627979+00:00,2018-09-05 18:34:59.647771+00:00
qlp,348770361,00161.01,PC,46.68608,-82.316422,11.419,0.018,1325.70292,0.00212,2.76898,0.00047,4.619,0.289,3495.45,1.71,1,Unknown stellar (and candidate) radius. Possible small centroid shift to NW.,4.42,2.0,1,,,,,1906.0,5792.5,29.9,2193.83,34.0,False,3,4,3,3,4,4,4,2018-09-05 18:34:59.593041+00:00,2018-09-05 18:34:59.612259+00:00
qlp,322307342,00117.01,PC,15.005896,-58.90478,11.734,0.019,1328.4809,0.00133,3.5855,0.00038,3.173,0.123,6242.33,3.88,1,HATS-68,3.71,0.08,1,1.76,0.06,15.2606,0.655196,1416.0,6075.0,108.3,668.223,49.0,False,3,4,3,3,4,4,4,2018-09-05 18:34:59.558673+00:00,2018-09-05 18:34:59.577987+00:00
qlp,99493790,00162.01,PC,317.639656,-23.305696,11.617,0.018,1332.98188,0.00071,7.76686,0.00094,3.291,0.097,24391.2,7.83,1,,4.4,2.0,1,1.02,0.02,17.5087,0.418873,840.0,5404.7,43.0,82.9216,74.0,False,3,4,3,3,4,4,4,2018-09-05 18:34:59.524190+00:00,2018-09-05 18:34:59.543857+00:00
qlp,179317684,00163.01,PC,79.768168,-71.895588,10.843,0.018,1328.87975,0.00102,4.23163,0.00036,4.232,0.071,8163.25,1.01,1,,4.24,2.01,1,1.66,0.1,16.4676,1.03275,1568.0,6387.9,196.4,1003.6,57.0,False,3,4,3,3,4,4,4,2018-09-05 18:34:59.489800+00:00,2018-09-05 18:34:59.509471+00:00
qlp,79395355,00164.01,PC,320.054165,-51.309907,11.388,0.019,1328.33733,0.00377,7.31898,0.00224,3.771,0.886,3809.3,10.2,1,Potential blend with 79395356 to NE,4.27,2.01,1,1.3,0.03,8.79673,0.51237,1296.0,5926.0,79.5,468.718,17.0,False,3,4,3,3,4,4,4,2018-09-05 18:34:59.454796+00:00,2018-09-05 18:34:59.474095+00:00
qlp,147203645,00166.01,PC,323.195894,-44.017794,10.696,0.018,1326.38424,0.0021,5.06187,0.00094,1.247,0.243,12335.0,197.0,1,,4.45,0.36,1,1.05,0.06,12.8254,1.79247,857.0,5254.0,152.9,89.9395,32.0,False,3,4,3,3,4,4,4,2018-09-05 18:34:59.386516+00:00,2018-09-05 18:34:59.405722+00:00
qlp,149990841,00167.01,PC,90.662314,-64.819485,11.57,0.018,1328.03406,0.00146,4.45339,0.00055,2.164,0.267,8618.88,29.8,1,,4.39,2.0,1,,,,,1287.0,5766.0,158.9,456.015,26.0,False,3,3,3,3,4,4,4,2018-09-05 18:34:59.352164+00:00,2018-09-05 18:34:59.371751+00:00
qlp,369457671,00168.01,PC,311.643495,-37.904371,11.419,0.018,1326.49996,0.00403,2.31257,0.00078,1.459,0.202,2248.69,6.98,1,,,,1,0.65,0.03,3.38244,0.258351,972.0,4801.5,126.2,148.536,9.0,False,3,4,3,3,4,4,4,2018-09-05 18:34:59.317161+00:00,2018-09-05 18:34:59.337166+00:00
qlp,183120439,00169.01,PC,16.7783,-75.198873,11.742,0.018,1327.43797,0.00103,2.25596,0.00014,1.134,0.053,6550.06,5.51,1,,4.33,2.0,1,1.27,0.17,11.2756,1.52049,1016.0,5780.6,401.1,177.223,34.0,False,3,4,3,3,4,4,4,2018-09-05 18:34:59.282479+00:00,2018-09-05 18:34:59.302153+00:00
qlp,394698182,00170.01,PC,54.988393,-83.088557,11.928,0.019,1325.51317,0.00085,3.7118,0.00021,2.747,0.093,12883.1,2.92,1,,4.3,2.0,1,1.24,0.02,15.4596,0.38254,1212.0,5768.2,56.4,359.138,69.0,False,3,4,3,3,4,4,4,2018-09-05 18:34:59.247966+00:00,2018-09-05 18:34:59.267591+00:00
qlp,309257814,00171.01,PC,124.269511,-63.213478,11.541,0.019,1326.40275,0.00096,1.23855,9e-05,1.82,0.188,15054.0,6.95,1,,4.24,0.42,1,1.12,0.01,15.1601,0.364844,1544.0,4976.1,26.9,945.627,32.0,False,3,4,3,3,4,4,4,2018-09-05 18:34:59.213034+00:00,2018-09-05 18:34:59.232917+00:00
qlp,29857954,00172.01,PC,316.631883,-26.69262,10.711,0.019,1326.91973,0.00529,9.47572,0.00316,4.709,0.382,4225.94,5.58,1,Star to NW checked. Transit likely on the target.,4.32,2.0,1,1.7,0.14,12.1917,1.069,1031.0,5801.8,235.6,187.637,11.0,False,3,4,3,3,4,4,4,2018-09-05 18:34:59.174202+00:00,2018-09-05 18:34:59.198039+00:00
spoc,266980320,00118.01,PC,349.556843,-56.903885,9.154,0.017,1329.199631,0.001235,6.036061,0.000637,2.123832,0.09961,1704.034261,56.202583,1,,4.36763,0.270247,1,1.0776,0.128732,4.926376,0.630906,1006.395294,5586.0,187.0,242.435041,0.830483,False,3,4,3,3,4,4,4,2018-09-05 18:34:19.911686+00:00,2018-09-05 18:34:20.027227+00:00
spoc,394137592,00120.01,PC,4.446408,-66.358985,7.144,0.03,1332.082805,0.000707,11.535076,0.001035,8.555958,0.069027,2389.90616,28.935114,1,,3.77,0.08,1,2.48771,0.298399,12.215808,1.480912,1150.268323,5479.3,57.0,413.730599,0.825237,False,3,4,3,3,4,4,4,2018-09-05 18:34:19.650057+00:00,2018-09-05 18:34:19.669476+00:00
spoc,29344935,00109.01,PC,313.21548,-25.687338,13.18,0.019,1326.127529,0.001296,2.766737,0.000254,2.568721,0.112022,15691.95117,490.08105,1,HATS-14,4.48823,0.0,1,0.93,0.0,11.661768,0.527223,1163.758204,5346.0,0.0,433.482954,0.834164,False,3,4,3,3,4,4,4,2018-09-05 18:34:19.611683+00:00,2018-09-05 18:34:19.632485+00:00
spoc,207081058,00121.01,PC,331.867232,-41.815456,9.929,0.019,1336.139719,0.00037,14.775056,0.000529,5.449073,0.03672,14107.16966,98.28256,1,Warm Jupiter candidate with a possible secondary,4.3135,0.321619,1,1.22591,0.180608,14.783107,2.180077,844.115127,6053.0,193.0,119.985215,0.836588,False,3,4,3,3,4,4,4,2018-09-05 18:34:19.536884+00:00,2018-09-05 18:34:19.557026+00:00
spoc,231702397,00122.01,PC,332.947,-58.9451,13.048,0.04,1329.121491,0.002308,5.077677,0.000878,1.155359,0.447793,6501.890778,781.0324,1,Small star with a small planet candidate,4.9581,0.407256,1,0.294,0.051,2.386458,1.250847,406.577702,3318.0,64.0,6.457958,0.940471,False,2,4,1,1,4,4,4,2018-09-05 18:34:19.499841+00:00,2018-09-05 18:34:19.519468+00:00
spoc,144065872,00105.01,PC,337.457199,-48.003087,9.48,0.02,1326.50599,0.000156,2.184659,2.3e-05,2.869426,0.012752,11836.69122,46.940147,1,WASP-95,4.37759,0.0,1,1.13,0.0,12.514586,0.056125,1429.144596,5630.0,0.0,985.883704,0.886027,False,5,5,5,5,5,5,5,2018-09-05 18:34:19.462352+00:00,2018-09-05 18:34:19.482234+00:00
spoc,290131778,00123.01,PC,319.6994,-26.616077,8.803,0.018,1325.375658,0.000473,3.308754,0.000101,5.634728,0.031274,3177.131896,28.132027,1,,4.27166,2.00586,1,1.31887,1.31887,7.723223,7.723462,1461.728795,6188.0,194.0,1078.917433,0.920341,False,3,4,3,3,4,4,4,2018-09-05 18:34:19.425661+00:00,2018-09-05 18:34:19.445073+00:00
spoc,289793076,00108.01,PC,316.961466,-26.09666,13.096,0.017,1328.084864,0.000922,3.043839,0.000202,2.660993,0.073265,24143.22224,570.23517,1,HATS-13,4.52192,0.0,1,0.89,0.0,13.999502,0.329885,1141.284018,5523.0,0.0,400.955287,0.820267,False,5,5,5,5,5,5,5,2018-09-05 18:34:19.389030+00:00,2018-09-05 18:34:19.408372+00:00
spoc,238176110,00116.01,PC,357.84526,-70.152863,10.991,0.019,1326.689274,0.00026,2.798594,4.9e-05,2.366459,0.022664,16879.44984,101.11358,1,WASP-91,4.49371,0.0,1,0.86,0.0,11.293845,0.108967,1050.906681,4920.0,0.0,288.255508,0.808503,False,5,5,5,5,5,5,5,2018-09-05 18:34:19.315522+00:00,2018-09-05 18:34:19.334937+00:00
spoc,70440470,00126.01,PC,339.489337,-35.153982,12.725,0.018,1326.731043,0.000948,3.035381,0.000203,2.886722,0.077295,16740.83645,333.53653,1,,4.35036,0.0,1,1.12237,1.12237,15.044467,15.047709,1320.533104,5751.0,189.0,718.651229,0.860842,False,3,4,3,3,4,4,4,2018-09-05 18:34:19.180428+00:00,2018-09-05 18:34:19.199796+00:00
spoc,391949880,00128.01,PC,79.522476,-80.964663,7.9,0.017,1328.129344,0.001912,4.940663,0.000654,2.202493,0.278214,398.563168,28.429855,1,"There is a nearby (2"") comoving dMag~2.5 star. If the signal originates from either the target star or nearby star it could still be a small planet.",4.26269,0.26143,1,1.3075,0.145464,2.766351,0.943072,1260.307212,6086.0,193.0,596.247661,0.854549,False,2,4,1,1,4,4,4,2018-09-05 18:34:19.070311+00:00,2018-09-05 18:34:19.090165+00:00
spoc,97409519,00113.01,PC,332.714323,-30.749674,12.143,0.018,1327.053085,0.000623,3.372877,0.000147,2.63426,0.043644,17163.60419,212.40587,1,WASP-124,4.45061,0.0,1,1.02,0.0,14.201803,0.154789,1270.187448,6050.0,0.0,615.165921,0.829214,False,5,5,5,5,5,5,5,2018-09-05 18:34:19.033531+00:00,2018-09-05 18:34:19.053118+00:00
spoc,263003176,00130.01,PC,12.541184,-83.743964,7.426,0.019,1336.559583,0.002205,14.339928,0.003271,4.653356,0.530555,411.321986,24.453753,1,Centroid shift is almost a pixel away but there is no corresponding star in that position. There are two nearby stars Gmag=13 close to the NW and Gmag=18 to the SE. If the transit signal is on target it is a small planet around a bright star.,4.438,0.0,1,1.14366,0.10287,2.36279,1.131195,835.651991,6295.7,56.481,115.245191,0.805803,True,2,4,1,1,4,4,4,2018-09-05 18:34:18.958210+00:00,2018-09-05 18:34:18.977601+00:00
spoc,235037761,00131.01,PC,353.826767,-64.561769,9.737,0.018,1326.068952,0.000449,6.240662,0.000179,1.569129,0.040222,9113.476719,231.65656,1,V shaped,4.34197,0.433401,1,0.903104,0.188582,12.720704,4.591968,729.26349,4174.0,172.0,66.843455,0.815768,False,3,4,3,3,4,4,4,2018-09-05 18:34:18.921779+00:00,2018-09-05 18:34:18.941120+00:00
spoc,89020549,00132.01,PC,338.39942,-43.436628,10.803,0.018,1326.903983,0.001768,2.109307,0.00025,2.068328,0.357938,1379.431961,84.67819,1,Possible centroid shift toward faint star to the SE,4.55383,0.4189,1,0.87924,0.176641,3.307084,1.646429,1305.950446,5673.0,188.0,687.428912,0.845486,False,2,4,1,1,4,4,4,2018-09-05 18:34:18.884778+00:00,2018-09-05 18:34:18.904306+00:00
